温度，oC,频率，Hz,磁芯损耗，w/m3,max_value,励磁波形
25,63020,249802.07,0.15745,正弦波
90,99950,136738.73,0.1236,正弦波
90,501180,34723.35,0.01977,正弦波
50,99950,290426.6,0.15209,正弦波
90,50020,1044.96,0.03082,正弦波
50,199500,13270.1,0.0309,正弦波
25,501180,333031.27,0.04912,正弦波
90,50020,105190.97,0.15662,正弦波
50,251170,6304.21,0.01963,正弦波
70,398100,6515.2,0.01231,正弦波
90,398100,7112.8,0.01232,正弦波
25,199500,21520.07,0.03109,正弦波
25,63020,1785.4,0.01988,正弦波
90,398100,11613.03,0.0155,正弦波
50,79460,13504.53,0.04994,正弦波
25,125860,939532.1,0.19266,正弦波
90,125860,23576.43,0.06173,正弦波
70,63020,3637.16,0.03918,正弦波
25,251170,174473.71,0.06169,正弦波
70,99950,3348.51,0.03114,正弦波
50,79470,229866.19,0.15639,正弦波
50,63020,96276.63,0.12366,正弦波
50,158510,1582.02,0.01555,正弦波
50,398100,93398.43,0.03843,正弦波
90,158500,1781.74,0.0195,正弦波
90,501180,57415.17,0.02471,正弦波
25,501180,99639.56,0.03077,正弦波
90,251170,180431.86,0.0775,正弦波
90,251170,9847.02,0.02456,正弦波
50,125860,7096.25,0.03135,正弦波
90,125860,97137.36,0.09809,正弦波
50,199500,143997.61,0.07675,正弦波
25,199500,11790.98,0.02469,正弦波
25,99950,17438.63,0.03992,正弦波
50,125860,410443.36,0.15362,正弦波
90,251170,5827.51,0.01961,正弦波
70,125850,343747.68,0.15331,正弦波
90,79460,1066.87,0.02471,正弦波
25,63020,5916.89,0.03186,正弦波
90,63020,36216.98,0.09749,正弦波
50,50030,24190.68,0.07984,正弦波
70,398100,155242.93,0.04852,正弦波
90,501180,20841.6,0.01558,正弦波
25,158500,8985.86,0.02493,正弦波
50,125860,135387.17,0.09882,正弦波
25,63020,31430.36,0.06362,正弦波
25,199500,72342.38,0.0498,正弦波
50,199500,24667.84,0.0391,正弦波
25,99950,1444.72,0.01561,正弦波
25,158500,16165.63,0.03127,正弦波
90,79460,338398.46,0.19081,正弦波
50,79470,1208.06,0.01957,正弦波
90,199500,1755.71,0.01547,正弦波
90,199500,5491.93,0.02474,正弦波
25,398100,35954.18,0.02489,正弦波
90,63020,1531.45,0.03118,正弦波
70,125860,4601.05,0.03126,正弦波
25,125850,1261.4,0.01335,正弦波
70,251170,9740.74,0.02463,正弦波
70,398100,18514.58,0.01961,正弦波
50,251170,3531.8,0.01564,正弦波
25,158500,269073.38,0.09762,正弦波
70,125860,2537.01,0.02463,正弦波
50,63020,1762.24,0.02473,正弦波
70,79460,595617.57,0.24124,正弦波
25,79460,2171.52,0.01971,正弦波
50,63020,31146.42,0.07853,正弦波
90,199500,17181.12,0.03904,正弦波
70,99950,1882.96,0.02469,正弦波
90,199500,108791.53,0.07656,正弦波
50,99950,879.97,0.01588,正弦波
25,79460,327036.16,0.15733,正弦波
70,125850,15158.83,0.04924,正弦波
70,199500,1780.13,0.01553,正弦波
25,99950,713523.55,0.19612,正弦波
50,125860,731609.26,0.19247,正弦波
90,158500,19162.64,0.04897,正弦波
70,251170,1819.36,0.01241,正弦波
25,50020,2582.363272,0.025498678,正弦波
25,50020,23960.76706,0.06378489,正弦波
25,50020,42287.30491,0.081441248,正弦波
25,50020,313328.3747,0.199116433,正弦波
25,63020,1784.802763,0.01988068,正弦波
25,63020,3174.476566,0.025023753,正弦波
25,63020,18411.26536,0.050267964,正弦波
25,63020,31365.06039,0.064093847,正弦波
25,63020,89675.31007,0.100836372,正弦波
25,63020,148717.3216,0.125056959,正弦波
25,63020,249256.6081,0.159559052,正弦波
25,79460,2167.701999,0.019766784,正弦波
25,79460,7497.449647,0.031586888,正弦波
25,79470,67744.66643,0.079384041,正弦波
25,79460,198097.9457,0.127274828,正弦波
25,79460,326429.9909,0.157332758,正弦波
25,79460,518766.9716,0.196563488,正弦波
25,79460,875111.7465,0.244334479,正弦波
25,99950,1442.561093,0.015612717,正弦波
25,99950,2754.192329,0.019840803,正弦波
25,99950,5167.464583,0.024964889,正弦波
25,99950,17397.16836,0.040051563,正弦波
25,99950,29823.04484,0.049739243,正弦波
25,99950,51340.0911,0.063081654,正弦波
25,99950,258478.7994,0.124995578,正弦波
25,99950,417015.6341,0.156216829,正弦波
25,125860,3655.386207,0.019687234,正弦波
25,125850,12365.81835,0.03144335,正弦波
25,125850,22020.3254,0.039553042,正弦波
25,125860,38465.55548,0.049459744,正弦波
25,125860,119981.4966,0.079476311,正弦波
25,125860,333654.412,0.122813493,正弦波
25,125850,577574.4872,0.157467038,正弦波
25,158500,1857.177823,0.014010057,正弦波
25,158500,2583.209469,0.015618658,正弦波
25,158500,16135.14341,0.03132848,正弦波
25,158500,28701.85187,0.039165945,正弦波
25,158500,51937.15111,0.049657309,正弦波
25,158510,91908.58818,0.062778981,正弦波
25,158500,162300.5175,0.079103875,正弦波
25,158500,268566.9736,0.097615619,正弦波
25,158500,465018.4764,0.124432004,正弦波
25,199500,1478.325272,0.01147593,正弦波
25,199500,1898.912973,0.012404866,正弦波
25,199500,3471.755955,0.015513671,正弦波
25,199500,11779.11668,0.024720237,正弦波
25,199500,39334.13264,0.039352676,正弦波
25,199500,72223.25226,0.049801978,正弦波
25,199500,128790.1426,0.062865962,正弦波
25,199500,378620.2316,0.098608926,正弦波
25,199500,653492.4878,0.12353063,正弦波
25,251170,2343.129959,0.011735302,正弦波
25,251170,9130.546049,0.0196888,正弦波
25,251170,16285.80512,0.024720868,正弦波
25,251170,55748.87774,0.039521369,正弦波
25,251170,102351.1126,0.04951841,正弦波
25,251170,312819.8337,0.078276411,正弦波
25,251170,539390.7147,0.098231303,正弦波
25,316230,4036.464492,0.012444899,正弦波
25,316230,23492.59637,0.024675144,正弦波
25,316230,44271.97874,0.03145796,正弦波
25,316230,142546.6828,0.049006228,正弦波
25,316230,254241.267,0.061911995,正弦波
25,316230,452124.3216,0.078042707,正弦波
25,398100,5770.167265,0.012113645,正弦波
25,398100,6132.489398,0.012451282,正弦波
25,398100,19447.50104,0.019593974,正弦波
25,398100,66832.22267,0.031293874,正弦波
25,398100,117493.8682,0.038867115,正弦波
25,398100,214249.1345,0.049272842,正弦波
25,398100,381596.8211,0.061810198,正弦波
25,501180,9667.934645,0.012323591,正弦波
25,501180,17295.43033,0.015579376,正弦波
25,501180,57363.44613,0.02482567,正弦波
25,501180,99484.50108,0.030768128,正弦波
25,501180,182367.7917,0.039015206,正弦波
25,501180,332469.2401,0.049117091,正弦波
50,50030,1305.206231,0.025084269,正弦波
50,50020,2268.043482,0.03121293,正弦波
50,50020,4215.23253,0.04005766,正弦波
50,50020,7734.159637,0.050215233,正弦波
50,50020,13150.23654,0.062952003,正弦波
50,50030,24129.01578,0.079838738,正弦波
50,50020,41759.11661,0.099593557,正弦波
50,50020,72501.46867,0.123837604,正弦波
50,50020,126710.2861,0.156966877,正弦波
50,50020,224083.1894,0.19645451,正弦波
50,63020,982.8429755,0.019694587,正弦波
50,63020,1760.065048,0.024734717,正弦波
50,63020,3177.236388,0.031548785,正弦波
50,63020,5811.434041,0.039406952,正弦波
50,63020,31078.33136,0.079110945,正弦波
50,63020,54876.29217,0.098674398,正弦波
50,63020,461532.5306,0.234034734,正弦波
50,79470,1206.968686,0.019609255,正弦波
50,79470,2253.817717,0.024842082,正弦波
50,79460,4091.720997,0.031207408,正弦波
50,79460,23236.12882,0.062272471,正弦波
50,79470,129814.4007,0.12556822,正弦波
50,79460,369808.4574,0.192376554,正弦波
50,79460,673406.1725,0.241769376,正弦波
50,99950,1567.91073,0.019728145,正弦波
50,99950,2951.687451,0.024762686,正弦波
50,99950,9630.779543,0.039489199,正弦波
50,99950,53194.04958,0.078056559,正弦波
50,99950,97298.04953,0.099393937,正弦波
50,99950,174148.3865,0.123865241,正弦波
50,99950,527541.5376,0.193469852,正弦波
50,99950,900477.9728,0.24175838,正弦波
50,125860,859.5576205,0.014115423,正弦波
50,125860,1107.708982,0.015617381,正弦波
50,125850,3856.509172,0.024687043,正弦波
50,125860,7085.505134,0.031349367,正弦波
50,125860,12569.5516,0.039217446,正弦波
50,125860,22382.66894,0.049046259,正弦波
50,125860,135116.536,0.099220698,正弦波
50,125860,227828.9826,0.121523587,正弦波
50,125860,730341.412,0.192473774,正弦波
50,158510,1580.362693,0.015546279,正弦波
50,158500,2887.765762,0.019628908,正弦波
50,158500,17206.62896,0.039162481,正弦波
50,158510,31436.37503,0.049474716,正弦波
50,158510,57996.57514,0.062463676,正弦波
50,158500,180290.8946,0.096809327,正弦波
50,158510,328451.8252,0.123195532,正弦波
50,158500,585788.0545,0.153563744,正弦波
50,199500,1054.573559,0.011809229,正弦波
50,199500,1238.365622,0.012354784,正弦波
50,199500,2230.938688,0.015504434,正弦波
50,199500,4259.369949,0.019802073,正弦波
50,199500,7551.828037,0.024755219,正弦波
50,199500,45489.92992,0.049444472,正弦波
50,199510,85494.8082,0.062372088,正弦波
50,199500,143750.0543,0.076754035,正弦波
50,199500,266425.1345,0.098011559,正弦波
50,199500,478389.5592,0.122285916,正弦波
50,251170,1931.482631,0.012385829,正弦波
50,251170,3527.59038,0.015649079,正弦波
50,251170,6295.156658,0.019626017,正弦波
50,251170,11180.79833,0.024611574,正弦波
50,251170,37660.15403,0.03941223,正弦波
50,251170,219437.4831,0.077395888,正弦波
50,316230,3035.754457,0.012140239,正弦波
50,316230,5674.773566,0.0156077,正弦波
50,316230,32849.85884,0.031349931,正弦波
50,316230,60716.17547,0.039281619,正弦波
50,316230,190174.1841,0.061457369,正弦波
50,316230,342279.8144,0.077688168,正弦波
50,398100,5552.570801,0.012253625,正弦波
50,398100,9809.970521,0.015522999,正弦波
50,398100,30941.04468,0.024807624,正弦波
50,398100,55343.44707,0.031174413,正弦波
50,398100,170591.0804,0.048962618,正弦波
50,501180,10449.74575,0.012263347,正弦波
50,501180,10663.6297,0.012338986,正弦波
50,501180,18166.79971,0.015560853,正弦波
50,501180,31995.3048,0.01977231,正弦波
50,501180,55521.09457,0.024768053,正弦波
50,501180,91229.25564,0.030546552,正弦波
50,501180,161725.4658,0.038926982,正弦波
50,501180,287212.4657,0.04893739,正弦波
70,50020,784.0031898,0.024713078,正弦波
70,50020,1403.294497,0.031016388,正弦波
70,50030,4718.043796,0.049411192,正弦波
70,50030,8375.174132,0.062547222,正弦波
70,50020,28911.73501,0.098756884,正弦波
70,50020,185160.2785,0.195008406,正弦波
70,63020,1077.244651,0.024804184,正弦波
70,63020,1991.398599,0.031261336,正弦波
70,63020,6501.654512,0.049202132,正弦波
70,63020,11920.57314,0.062773316,正弦波
70,63030,39544.74896,0.099413527,正弦波
70,63020,73577.09264,0.123705249,正弦波
70,63020,137072.9785,0.157291113,正弦波
70,63020,250612.1684,0.195055935,正弦波
70,79460,744.5848041,0.019448851,正弦波
70,79470,1402.021194,0.024860398,正弦波
70,79460,4584.237545,0.03909824,正弦波
70,79460,15310.81148,0.062396028,正弦波
70,79460,52006.56648,0.098794999,正弦波
70,79460,187008.4325,0.157384539,正弦波
70,79460,322380.2729,0.190850681,正弦波
70,79460,594517.3749,0.245430862,正弦波
70,99950,988.1051298,0.019632899,正弦波
70,99950,1885.531106,0.024711164,正弦波
70,99950,3344.931731,0.031142329,正弦波
70,99950,6265.807227,0.039573138,正弦波
70,99950,10901.9846,0.049138421,正弦波
70,99950,37009.10175,0.07780903,正弦波
70,99950,72144.09017,0.099365246,正弦波
70,99950,239979.6153,0.153401228,正弦波
70,99950,455074.1043,0.192813106,正弦波
70,125860,739.3340863,0.015618144,正弦波
70,125860,2533.636206,0.024625506,正弦波
70,125860,4594.569181,0.031286682,正弦波
70,125860,8243.065973,0.039063762,正弦波
70,125850,15132.4619,0.04930618,正弦波
70,125860,28076.26147,0.061820483,正弦波
70,125860,102169.7483,0.098602329,正弦波
70,125860,180367.3472,0.121604159,正弦波
70,125850,343295.0,0.153312678,正弦波
70,125860,641976.55,0.194077529,正弦波
70,158510,2032.10392,0.019566459,正弦波
70,158500,3769.966885,0.024843816,正弦波
70,158510,6548.193141,0.03108465,正弦波
70,158500,11888.74009,0.039095573,正弦波
70,158500,41670.43713,0.062408415,正弦波
70,199500,877.6129882,0.011955211,正弦波
70,199500,1003.572429,0.012366738,正弦波
70,199500,1776.567543,0.0155328,正弦波
70,199500,5735.579023,0.024703463,正弦波
70,199500,34619.22012,0.049654781,正弦波
70,199500,65812.6533,0.062098627,正弦波
70,199500,114368.6262,0.077161426,正弦波
70,199500,215608.563,0.097335547,正弦波
70,251170,3225.652398,0.01567379,正弦波
70,251170,9722.525401,0.024632531,正弦波
70,251170,17256.98681,0.031051619,正弦波
70,251170,58068.91734,0.04957489,正弦波
70,251170,182953.3941,0.077706047,正弦波
70,251170,338475.4378,0.097225465,正弦波
70,316230,3339.26396,0.012234585,正弦波
70,316230,3478.465168,0.012437654,正弦波
70,316230,5863.125995,0.015600937,正弦波
70,316230,17526.46755,0.02477611,正弦波
70,316230,30660.68314,0.03127161,正弦波
70,316230,54519.11697,0.039307032,正弦波
70,398100,6501.810936,0.012317567,正弦波
70,398100,10936.22489,0.015564511,正弦波
70,398100,31760.66964,0.024875101,正弦波
70,398100,54604.13031,0.031107728,正弦波
70,398100,88848.60921,0.038489107,正弦波
70,398100,279383.5185,0.061640636,正弦波
70,501180,12014.29765,0.012313324,正弦波
70,501180,12087.46813,0.012329304,正弦波
70,501180,155063.8152,0.038826167,正弦波
70,501180,269229.5408,0.048941776,正弦波
90,50030,1945.61036,0.039450916,正弦波
90,50030,3615.647527,0.049012902,正弦波
90,50020,6515.52063,0.06156774,正弦波
90,50030,26760.72784,0.099022368,正弦波
90,50020,338501.7941,0.246446719,正弦波
90,63020,832.9260347,0.024550907,正弦波
90,63020,2841.983653,0.03916237,正弦波
90,63020,5196.428002,0.04931801,正弦波
90,63020,9728.783665,0.062305731,正弦波
90,63020,18455.0332,0.078435282,正弦波
90,63020,36180.71707,0.097486992,正弦波
90,63020,71999.11501,0.124146806,正弦波
90,63020,266005.8152,0.198518352,正弦波
90,63020,441472.0833,0.237495702,正弦波
90,79460,3652.433572,0.03914515,正弦波
90,79460,6882.759626,0.049464023,正弦波
90,79460,24286.87445,0.077753815,正弦波
90,79460,48290.88417,0.098249291,正弦波
90,79470,192675.041,0.157284865,正弦波
90,99950,2586.801667,0.030937715,正弦波
90,99950,4900.209289,0.039312175,正弦波
90,99950,8869.787961,0.049061975,正弦波
90,99950,16517.86639,0.061774579,正弦波
90,99950,32507.59165,0.077389474,正弦波
90,99950,136492.2029,0.123602987,正弦波
90,99950,243849.7942,0.15261521,正弦波
90,99950,480130.0939,0.193318097,正弦波
90,99950,841296.1892,0.241963018,正弦波
90,125850,2072.682518,0.024594979,正弦波
90,125850,6625.034175,0.038932565,正弦波
90,125860,23556.96148,0.061877221,正弦波
90,125860,97095.60255,0.098464175,正弦波
90,158500,1783.45996,0.019521253,正弦波
90,158500,3257.433255,0.024774346,正弦波
90,158500,5611.193201,0.031076265,正弦波
90,158510,36595.98888,0.062185162,正弦波
90,158500,73961.49279,0.078376718,正弦波
90,158500,134035.0455,0.09593571,正弦波
90,158500,265208.8677,0.122239103,正弦波
90,158500,513553.3304,0.152944552,正弦波
90,199500,892.1198138,0.011880378,正弦波
90,199500,1010.039417,0.01233487,正弦波
90,199500,1751.938086,0.015478932,正弦波
90,199500,5490.044671,0.024769336,正弦波
90,199500,9502.084498,0.031004815,正弦波
90,199500,17159.13995,0.03910603,正弦波
90,199500,108606.099,0.076563946,正弦波
90,199510,406352.3509,0.122113215,正弦波
90,251170,2011.309332,0.012406442,正弦波
90,251170,3429.511559,0.015650033,正弦波
90,251170,9818.234535,0.024586702,正弦波
90,251170,16938.39169,0.030978255,正弦波
90,251170,56320.19458,0.049390681,正弦波
90,251170,95139.70678,0.060679743,正弦波
90,251170,180169.7026,0.077501908,正弦波
90,316230,3713.130262,0.012146578,正弦波
90,316230,3913.622474,0.012434945,正弦波
90,316230,10690.72478,0.019565019,正弦波
90,316230,17965.09256,0.024615386,正弦波
90,316230,54748.23797,0.039228434,正弦波
90,316230,90170.06619,0.048375094,正弦波
90,316230,164554.557,0.061454925,正弦波
90,316230,294870.5418,0.077378053,正弦波
90,398100,6972.031059,0.012240786,正弦波
90,398100,7103.17464,0.012338156,正弦波
90,398100,19310.51043,0.019603243,正弦波
90,398100,55323.33712,0.031246361,正弦波
90,398100,89901.07573,0.038558403,正弦波
90,398100,155385.2063,0.048752231,正弦波
90,501180,12504.01674,0.012236397,正弦波
90,501180,20806.09223,0.015590405,正弦波
90,501180,34674.74296,0.019770024,正弦波
90,501180,57320.48192,0.024726879,正弦波
90,501180,91139.15134,0.030552938,正弦波
90,501180,154770.4739,0.038848699,正弦波
90,501180,265558.0355,0.04875052,正弦波
25,63020,405452.67,0.19574,正弦波
50,99950,53264.04,0.07843,正弦波
70,158510,6568.41,0.03108,正弦波
50,158510,1263.85,0.01456,正弦波
50,79460,23292.65,0.06227,正弦波
50,251170,121710.51,0.0613,正弦波
25,316230,81672.64,0.03939,正弦波
70,99950,10924.68,0.04927,正弦波
50,158500,17227.74,0.03916,正弦波
90,63020,442289.03,0.24208,正弦波
25,251170,2346.28,0.01172,正弦波
25,199500,129057.8,0.06287,正弦波
70,501180,90820.46,0.03058,正弦波
70,79470,1403.04,0.02482,正弦波
50,158510,58101.89,0.06263,正弦波
70,63020,11952.08,0.06238,正弦波
50,63020,3183.85,0.03137,正弦波
50,79460,370463.57,0.19238,正弦波
25,501180,9387.41,0.01219,正弦波
25,398100,214607.62,0.04916,正弦波
25,79460,519662.57,0.19376,正弦波
50,316230,3217.09,0.01241,正弦波
90,251170,95297.34,0.06051,正弦波
50,158500,180591.31,0.09681,正弦波
90,50020,13612.16,0.07903,正弦波
90,63020,2848.64,0.03916,正弦波
90,316230,164815.13,0.06161,正弦波
25,158500,52011.89,0.04954,正弦波
70,251170,3229.41,0.01568,正弦波
50,50020,2274.03,0.03121,正弦波
70,158510,2032.53,0.01958,正弦波
90,398100,155607.81,0.04866,正弦波
50,63020,5826.65,0.03961,正弦波
70,199500,65913.16,0.0621,正弦波
90,99950,244299.76,0.15262,正弦波
25,251170,5010.69,0.01565,正弦波
50,63020,55013.82,0.09959,正弦波
70,99950,240403.62,0.1534,正弦波
50,316230,104999.24,0.04865,正弦波
25,501180,182634.4,0.03896,正弦波
50,63020,462295.98,0.23811,正弦波
50,398100,9824.87,0.01552,正弦波
50,125860,2119.41,0.01961,正弦波
50,158500,586720.77,0.15356,正弦波
70,125860,53402.98,0.07891,正弦波
25,99950,88876.53,0.07894,正弦波
70,99950,455795.79,0.19281,正弦波
25,63020,3179.22,0.02502,正弦波
25,316230,7246.23,0.01563,正弦波
90,99950,16516.55,0.06156,正弦波
90,316230,54832.19,0.03929,正弦波
25,99950,9391.23,0.03129,正弦波
25,79470,23758.34,0.05057,正弦波
90,251170,2015.4,0.01241,正弦波
90,158500,265599.27,0.12224,正弦波
50,158500,105873.94,0.07854,正弦波
70,50020,16456.07,0.08027,正弦波
70,199500,34665.22,0.04955,正弦波
25,316230,142770.7,0.04901,正弦波
50,79460,72223.04,0.09849,正弦波
70,158500,11904.69,0.0391,正弦波
25,99950,2755.73,0.01984,正弦波
70,50030,4725.54,0.04954,正弦波
90,79460,48378.95,0.09749,正弦波
50,99950,97416.2,0.09939,正弦波
70,158500,1124.79,0.01551,正弦波
25,99950,51443.69,0.06308,正弦波
50,398100,30982.67,0.02483,正弦波
50,398100,55434.62,0.03114,正弦波
50,251170,70805.95,0.04962,正弦波
90,50020,339195.34,0.24284,正弦波
50,316230,190524.39,0.06162,正弦波
25,99950,154338.53,0.09997,正弦波
90,125860,674743.06,0.19258,正弦波
90,125860,177742.04,0.12093,正弦波
25,50020,187551.62,0.15798,正弦波
25,50020,42390.23,0.08121,正弦波
50,501180,32051.75,0.01978,正弦波
50,501180,18192.57,0.01555,正弦波
25,158500,2590.6,0.01563,正弦波
70,251170,1714.01,0.0121,正弦波
25,63020,249802.07,0.15745,正弦波
90,99950,136738.73,0.12456,正弦波
90,501180,34723.35,0.01978,正弦波
70,251170,17281.02,0.03105,正弦波
90,50020,1044.96,0.03082,正弦波
50,199500,13270.1,0.03093,正弦波
90,316230,17996.81,0.02462,正弦波
25,501180,333031.27,0.04922,正弦波
90,50020,105190.97,0.15662,正弦波
50,251170,6304.21,0.01964,正弦波
70,398100,88983.02,0.03844,正弦波
90,398100,7112.8,0.01232,正弦波
25,199500,21520.07,0.03113,正弦波
25,63020,1785.4,0.01988,正弦波
90,398100,11613.03,0.01551,正弦波
25,398100,10734.51,0.01551,正弦波
50,79460,13504.53,0.05013,正弦波
50,158500,5342.01,0.0248,正弦波
25,125860,939532.1,0.19435,正弦波
90,125860,23576.43,0.06173,正弦波
70,63020,73672.74,0.12502,正弦波
70,63020,3637.16,0.03918,正弦波
90,199500,3179.91,0.0197,正弦波
25,251170,174473.71,0.06169,正弦波
70,99950,3348.51,0.03118,正弦波
70,63030,39619.38,0.09849,正弦波
50,79470,229866.19,0.15806,正弦波
50,63020,96276.63,0.12366,正弦波
50,158510,1582.02,0.01555,正弦波
50,501180,287678.44,0.04903,正弦波
50,398100,93398.43,0.03843,正弦波
90,158500,1781.74,0.01952,正弦波
90,501180,57415.17,0.02471,正弦波
25,501180,99639.56,0.0308,正弦波
90,251170,180431.86,0.0775,正弦波
90,251170,9847.02,0.02459,正弦波
50,125860,7096.25,0.03135,正弦波
70,251170,99228.13,0.06088,正弦波
25,199500,11790.98,0.02469,正弦波
70,316230,5873.54,0.01559,正弦波
50,125860,410443.36,0.15458,正弦波
70,125850,343747.68,0.15424,正弦波
90,79460,1066.87,0.02471,正弦波
50,398100,170867.86,0.04896,正弦波
25,63020,5916.89,0.03186,正弦波
90,63020,36216.98,0.09836,正弦波
50,50030,24190.68,0.07984,正弦波
70,398100,155242.93,0.0486,正弦波
50,125860,135387.17,0.09882,正弦波
25,63020,31430.36,0.06409,正弦波
25,199500,72342.38,0.04992,正弦波
50,199500,24667.84,0.0391,正弦波
25,99950,1444.72,0.01561,正弦波
25,158500,16165.63,0.03127,正弦波
90,79460,338398.46,0.19081,正弦波
70,316230,30709.82,0.03131,正弦波
90,199500,1755.71,0.01548,正弦波
90,199500,5491.93,0.02474,正弦波
70,125860,4601.05,0.03129,正弦波
25,125850,1261.4,0.01335,正弦波
70,398100,10956.13,0.01556,正弦波
70,251170,9740.74,0.02463,正弦波
70,398100,18514.58,0.01962,正弦波
70,125860,2537.01,0.02463,正弦波
90,99950,2589.44,0.03094,正弦波
25,79460,2171.52,0.01977,正弦波
90,199500,17181.12,0.03911,正弦波
50,99950,879.97,0.01588,正弦波
70,125850,15158.83,0.04924,正弦波
70,199500,1780.13,0.01554,正弦波
25,125850,1946.29,0.0157,正弦波
90,158500,19162.64,0.04907,正弦波
70,251170,1819.36,0.01241,正弦波
25,50020,2582.363272,0.025498678,正弦波
25,50020,4489.278556,0.031755899,正弦波
25,50020,8205.967006,0.040594657,正弦波
25,50020,23960.76706,0.06378489,正弦波
25,50020,69399.3494,0.100577926,正弦波
25,50020,113861.205,0.126342983,正弦波
25,50020,313328.3747,0.199116433,正弦波
25,63020,1784.802763,0.01988068,正弦波
25,63020,5903.249669,0.031861705,正弦波
25,63020,10628.82279,0.040214035,正弦波
25,63020,18411.26536,0.050267964,正弦波
25,63020,31365.06039,0.064093847,正弦波
25,63020,52958.08673,0.079268086,正弦波
25,63020,148717.3216,0.125056959,正弦波
25,79460,2167.701999,0.019766784,正弦波
25,79460,4048.121968,0.025030114,正弦波
25,79460,7497.449647,0.031586888,正弦波
25,79470,13351.22387,0.039715249,正弦波
25,79470,67744.66643,0.079384041,正弦波
25,79460,115834.5496,0.099536276,正弦波
25,79460,198097.9457,0.127274828,正弦波
25,79460,518766.9716,0.196563488,正弦波
25,79460,875111.7465,0.244334479,正弦波
25,99950,2754.192329,0.019840803,正弦波
25,99950,5167.464583,0.024964889,正弦波
25,99950,9365.014008,0.031292538,正弦波
25,99950,17397.16836,0.040051563,正弦波
25,99950,29823.04484,0.049739243,正弦波
25,99950,51340.0911,0.063081654,正弦波
25,99950,88695.30174,0.078942695,正弦波
25,99950,258478.7994,0.124995578,正弦波
25,99950,712142.0398,0.196120986,正弦波
25,99950,1149825.216,0.244664728,正弦波
25,125850,1944.41501,0.015700678,正弦波
25,125860,3655.386207,0.019687234,正弦波
25,125850,6655.868271,0.024831385,正弦波
25,125850,22020.3254,0.039553042,正弦波
25,125860,38465.55548,0.049459744,正弦波
25,125860,66975.05104,0.062625472,正弦波
25,125860,119981.4966,0.079476311,正弦波
25,125860,333654.412,0.122813493,正弦波
25,125850,577574.4872,0.157467038,正弦波
25,158500,4789.970208,0.019615103,正弦波
25,158500,8979.496721,0.024933923,正弦波
25,158500,16135.14341,0.03132848,正弦波
25,158500,28701.85187,0.039165945,正弦波
25,158500,51937.15111,0.049657309,正弦波
25,158510,91908.58818,0.062778981,正弦波
25,158500,162300.5175,0.079103875,正弦波
25,158500,268566.9736,0.097615619,正弦波
25,158500,465018.4764,0.124432004,正弦波
25,199500,1478.325272,0.01147593,正弦波
25,50020,2525.795337,0.025757093,正弦波
25,50020,4427.524958,0.031718896,正弦波
25,50020,5780.576037,0.035309117,正弦波
25,50020,10983.4126,0.045302833,正弦波
25,50020,14526.68568,0.050618254,正弦波
25,50020,18844.59334,0.055879856,正弦波
25,50020,25277.2595,0.062989411,正弦波
25,50020,32708.86696,0.070048273,正弦波
25,56320,2358.08245,0.023309192,正弦波
25,56320,2931.161116,0.024974029,正弦波
25,56320,3834.543648,0.027824133,正弦波
25,56320,5187.405328,0.031372785,正弦波
25,56320,7049.891568,0.035502604,正弦波
25,56320,12314.76721,0.044550637,正弦波
25,56320,16283.28276,0.049604711,正弦波
25,56320,21517.79544,0.055546102,正弦波
25,56320,28651.93991,0.062549151,正弦波
25,56320,36954.31168,0.069568832,正弦波
25,56320,62212.71414,0.086875916,正弦波
25,63020,2368.167996,0.022177573,正弦波
25,63020,3210.217952,0.024960518,正弦波
25,63020,5905.607142,0.031609003,正弦波
25,63020,7949.919573,0.03553998,正弦波
25,63020,10694.99524,0.040044166,正弦波
25,63020,24769.0296,0.056063457,正弦波
25,63020,32242.54515,0.062454696,正弦波
25,63020,55018.15883,0.078215043,正弦波
25,63030,94000.05852,0.098431401,正弦波
25,70840,1483.807827,0.01811794,正弦波
25,70830,6680.186414,0.031619657,正弦波
25,70840,11906.01335,0.039613355,正弦波
25,70840,20951.22762,0.049791178,正弦波
25,70840,47751.87072,0.069805005,正弦波
25,70840,63801.52671,0.078760595,正弦波
25,70840,106342.9168,0.097876271,正弦波
25,79470,1666.618794,0.017921127,正弦波
25,79460,2101.78054,0.019634094,正弦波
25,79460,2963.224939,0.02229682,正弦波
25,79460,5505.247899,0.028140327,正弦波
25,79460,7493.457734,0.031597888,正弦波
25,79460,13186.28828,0.039400543,正弦波
25,79460,17535.64671,0.044163596,正弦波
25,79460,23434.88172,0.049645935,正弦波
25,79460,31306.49834,0.05576296,正弦波
25,79460,54833.04468,0.07005862,正弦波
25,79460,72324.76417,0.078551333,正弦波
25,79460,95415.8528,0.087859751,正弦波
25,79460,117359.0135,0.096328797,正弦波
25,79460,156518.723,0.108659019,正弦波
25,89080,1719.05603,0.017450806,正弦波
25,89080,2402.430665,0.019688002,正弦波
25,89080,4621.54849,0.025112759,正弦波
25,89080,6259.548425,0.028107735,正弦波
25,89090,8282.992066,0.031225869,正弦波
25,89090,15020.31185,0.039365749,正弦波
25,89090,47785.87916,0.062506294,正弦波
25,89090,82036.11567,0.077688847,正弦波
25,99950,1490.157037,0.015778834,正弦波
25,99950,1917.512188,0.017415634,正弦波
